index,login_timestamp,user_id,round-trip_time_[ms],ip_address,country,region,city,asn,user_agent_string,browser_name_and_version,os_name_and_version,device_type,login_successful,is_attack_ip,is_account_takeover,time_of_day,ip_reputation_score,geo_anomaly_flag,fail_count_1min,fail_count_5min,unique_usernames_5min,time_since_last_login,is_new_device,rolling_fail_velocity,login_success_rate_1min,fail_to_success_ratio_5min,attack_type,is_anomaly
47620,2020-02-04 03:44:00.177,-2793822293836634890,0.0,209.236.123.164,US,-,-,393398,"Mozilla/5.0  (Linux; Android 10.0.99) AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/85.0.4183.101 Mobile Safari/537.36 Cordova/9.0.0 SpvAppBrowser/4.3.13 SpvID/ad62b3ae7e3a",Chrome Mobile WebView 85.0.4183,Android 10.0.99,mobile,False,True,False,3,1.0,0,0,0,2,999999,1,0.0,1.0,0.0,normal,0
3700854,2020-03-24 22:46:17.621,-4324475583306591935,0.0,141.0.113.218,NO,Troms og Finnmark,Harstad,29695,"Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.2160.117 Mobile Safari/537.36 PHX/6.3",Chrome Mobile 81.0.4044.2160,iOS 13.4,mobile,False,False,False,22,0.0,1,0,0,1,3,0,0.0,1.0,0.0,normal,0
4645416,2020-04-06 15:51:57.758,-4324475583306591935,0.0,209.236.123.116,US,-,-,393398,Mozilla/5.0  (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) Gecko/20100101 Firefox/20.0.0.1610,Firefox 20.0.0.1610,Android 4.1,mobile,False,True,False,15,1.0,0,0,0,1,0,0,0.0,1.0,0.0,normal,0
5080157,2020-04-13 02:39:10.897,-3285258294252647909,0.0,38.135.39.110,US,-,-,393398,Mozilla/5.0  (Linux; Android 10.0.99) Gecko/20150101 Firefox/20.0.0.1618 (Chrome variation/19781,Firefox 20.0.0.1618,Android 10.0.99,mobile,False,True,False,2,1.0,0,1,3,6,999999,1,0.3,0.6666666666666666,1.0,dictionary_attack,1
26137740,2021-01-02 13:29:35.779,-4324475583306591935,0.0,10.3.205.197,RU,St.-Petersburg,St Petersburg,15599,ZipppBot/0.11 (ZipppBot; https://github.com/das-group/rba-dataset; webmaster@zippp.net),ZipppBot 0.11,Other ,bot,False,False,False,13,0.0,1,1,14,1,2,0,2.2,0.0,14.0,dictionary_attack,1
26663,2020-02-03 18:01:02.467,-4324475583306591935,0.0,74.112.106.4,US,Mississippi,Raleigh,17253,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/85.0.4183.127 Safari/537.36",Chrome Mobile WebView 85.0.4183,iOS 11.2.6,mobile,False,False,False,18,0.0,0,0,0,1,0,0,0.0,1.0,0.0,normal,0
290231,2020-02-07 08:59:24.581,-896435282641832900,0.0,38.135.39.47,US,-,-,393398,"Mozilla/5.0 (Linux; Android 10.0.99; H30-U10) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.1923.96 Mobile Safari/537.36",Chrome Mobile 81.0.4044.1923,Android 10.0.99,mobile,True,True,False,8,1.0,0,1,3,6,999999,1,0.4,0.6666666666666666,1.5,dictionary_attack,1
24040900,2020-12-13 17:07:57.707,-3651890547852041562,0.0,51.175.114.220,NO,Viken,Hovik verk,29695,"Mozilla/5.0  (iPhone; CPU iPhone OS 12_3_2 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1",Android 2.3.3,iOS 12.3.2,mobile,True,False,False,17,0.0,0,0,0,1,999999,1,0.0,1.0,0.0,normal,0
3910272,2020-03-27 18:24:57.841,-4324475583306591935,0.0,66.248.237.213,US,-,-,393398,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_0_1 like Mac OS X) AppleWebKit/602.1.50 (KHTML, like Gecko) CriOS/71.0.3578.89 Mobile/14A403 Safari/602.1",Chrome Mobile iOS 71.0.3578,iOS 10.0.1,mobile,False,True,False,18,1.0,0,1,4,6,1,0,0.4,0.6666666666666666,0.6666666666666666,credential_stuffing,1
25330583,2020-12-26 23:04:01.462,-4324475583306591935,0.0,203.76.172.1,SG,-,-,45470,VLC/3.0.0-git LibVLC/3.0.0-git,VLC 3.0.0-git,Other ,unknown,False,False,False,23,0.0,1,0,0,1,5,0,0.3,1.0,0.0,normal,0
5098910,2020-04-13 09:47:23.169,4049100923797048758,0.0,195.88.227.224,US,Texas,Dallas,398986,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1943.117 Mobile Safari/537.36 PHX/6.4",Chrome Mobile 81.0.4044.1943,iOS 11.2.6,mobile,True,True,False,9,1.0,0,0,10,4,999999,1,1.0,1.0,3.333333333333333,dictionary_attack,1
198407,2020-02-06 02:12:28.221,-4324475583306591935,0.0,38.135.39.236,US,-,-,393398,"Mozilla/5.0  (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) AppleWebKit/537.36 (KHTML, like Gecko Chrome/50.0.2661.86 Mobile Safari/537.36 PHX/6.1",Chrome Mobile 50.0.2661,Android 4.1,mobile,False,True,False,2,1.0,0,1,5,3,1,0,0.5,0.0,1.25,dictionary_attack,1
5623626,2020-04-20 11:34:44.520,-8271092042437357359,548.0,10.2.187.66,NO,Oslo County,Oslo,500142,"Mozilla/5.0 (Linux; U; Android 13.0; i phone X Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36 OPR/52.1.2254.54298",Opera Mobile 52.1.2254,Android 13.0,mobile,True,False,False,11,0.0,0,0,0,1,999999,1,0.0,1.0,0.0,normal,0
659380,2020-02-12 06:50:20.589,-4324475583306591935,0.0,31.42.11.23,PL,Silesia,Częstochowa,49528,"Mozilla/5.0  (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) supra AppleWebKit/537.36 (KHTML, like Gecko Chrome/80.0.3987.87 Mobile Safari/537.36 variation/43817",Chrome Mobile 80.0.3987,Android 4.1,mobile,False,True,False,6,1.0,1,1,9,6,1,0,1.0,0.5,4.5,credential_stuffing,1
298926,2020-02-07 11:03:32.687,-4324475583306591935,0.0,209.236.123.252,US,-,-,393398,Mozilla/5.0  (iPhone; CPU iPhone OS 13_5_1 like Mac OS X) Gecko/48.0.0.3128.3131 Firefox/48.0.0.3128.3131 KAIOS/2.5.2.2 UCKai/1.2.0,Firefox Mobile 48.0.0.3128.3131,iOS 13.5.1,mobile,False,True,False,11,1.0,0,3,5,4,0,0,0.5,0.0,5.0,brute_force,1
26211535,2021-01-03 04:49:30.275,-4324475583306591935,0.0,23.137.225.18,US,-,-,393398,"Mozilla/5.0  (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/81.0.4044.117 Mobile Safari/537.36 mailapp/5.7.0",Chrome Mobile WebView 81.0.4044,Android 4.1,mobile,False,False,False,4,0.0,0,0,0,1,2,0,0.0,1.0,0.0,normal,0
4870882,2020-04-09 16:07:48.408,8207277112127173533,0.0,209.236.123.29,US,-,-,393398,"Mozilla/5.0  (iPhone; CPU iPhone OS 13_1_3 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/80.0.3987.3058.3070.99 Mobile Safari/537.36 PHX/6.2 variation/203388",Chrome Mobile 80.0.3987.3058.3070,iOS 13.1.3,mobile,False,True,False,16,1.0,0,1,1,3,999999,1,0.1,0.5,1.0,normal,0
5327562,2020-04-16 03:34:05.652,-4324475583306591935,0.0,23.137.224.184,US,-,-,393398,Mozilla/5.0  (iPhone; CPU iPhone OS 14_2_1 like Mac OS X) Gecko/20100101 Firefox/20.0.0.1689 variation/272342,Firefox 20.0.0.1689,iOS 14.2.1,mobile,False,False,False,3,0.0,0,0,0,1,1,0,0.0,1.0,0.0,normal,0
1031397,2020-02-17 06:30:45.846,7198934939399293692,0.0,209.236.125.114,US,-,-,393398,Mozilla/5.0  (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) Gecko/20081407 Firefox/20.0.0.1618,Firefox 20.0.0.1618,Android 4.1,mobile,True,True,False,6,1.0,0,0,0,2,999999,1,0.0,1.0,0.0,normal,0
6873966,2020-05-07 13:27:50.259,735980229762991360,0.0,139.164.206.91,BR,-,-,29695,"Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1926.42 Mobile Safari/537.36",Chrome Mobile 81.0.4044.1926,iOS 13.4,mobile,False,False,False,13,0.0,0,0,0,1,999999,1,0.0,1.0,0.0,normal,0
1618095,2020-02-24 20:02:30.354,-4324475583306591935,0.0,66.248.237.77,US,-,-,393398,"Mozilla/5.0 (Linux; Android 5.5.1; CHM-U01) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.1923.138 Mobile Safari/537.36 variation/73485",Chrome Mobile 81.0.4044.1923,Android 5.5.1,mobile,False,True,False,20,1.0,0,1,4,3,1,0,0.4,0.0,4.0,dictionary_attack,1
3814532,2020-03-26 13:48:04.922,-1196671582925128468,0.0,158.248.138.29,NO,-,-,29695,"Mozilla/5.0 (Linux; U; Android 13.0; i phone X Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36 OPR/52.1.2254.54298",Opera Mobile 52.1.2254,Android 13.0,mobile,False,False,False,13,0.0,0,0,0,1,999999,1,0.0,1.0,0.0,normal,0
29427386,2021-02-05 08:01:34.674,-4324475583306591935,0.0,194.110.86.11,GB,England,London,136175,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.24.92 Safari/537.36",Chrome 69.0.3497.17.24,Mac OS X 10.14.6,desktop,False,False,False,8,0.0,1,0,0,1,4,0,0.0,1.0,0.0,normal,0
446954,2020-02-09 15:32:20.908,-4324475583306591935,0.0,45.130.53.1,US,Texas,Dallas,398986,Mozilla/5.0  (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) Gecko/68.0 Firefox/68.0,Firefox Mobile 68.0,Android 4.1,mobile,False,True,False,15,1.0,0,0,2,2,2,0,0.5,1.0,2.0,normal,0
5588331,2020-04-19 22:30:48.768,-4324475583306591935,0.0,45.130.53.187,US,Texas,Dallas,398986,"Mozilla/5.0  (Linux; U; Android 2.2) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1926.62 Mobile Safari/537.36,gzip(gfe,gzip(gfe",Chrome Mobile 81.0.4044.1926,Android 2.2,mobile,False,True,False,22,1.0,0,0,0,1,13,0,0.0,1.0,0.0,normal,0
3829275,2020-03-26 17:04:54.083,-4324475583306591935,0.0,209.236.117.222,US,-,-,393398,"Mozilla/5.0 (Linux; Android 5.5.1; CHM-U01) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.1954.138 Mobile Safari/537.36 variation/86180",Chrome Mobile 81.0.4044.1954,Android 5.5.1,mobile,False,True,False,17,1.0,0,2,2,2,1,0,0.2,0.0,2.0,normal,0
7768502,2020-05-19 21:34:29.210,4980182594603965780,0.0,158.248.69.220,NO,Viken,Stabekk,29695,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.192.94 Safari/537.36",Chrome 79.0.3945.192,Mac OS X 10.14.6,desktop,True,False,False,21,0.0,0,0,0,1,999999,1,0.0,1.0,0.0,normal,0
5540718,2020-04-19 06:23:34.224,-4651684427639097747,0.0,194.36.190.241,AU,-,-,60117,Mozilla/5.0 (Macintosh; Intel Mac OS X 11_6_3) Gecko/20081407 Firefox/20.0.0.1642,Firefox 20.0.0.1642,Mac OS X 11.6.3,desktop,False,True,False,6,1.0,0,0,0,1,0,0,0.0,1.0,0.0,normal,0
10881227,2020-07-02 17:50:14.948,-3308739714658299390,0.0,81.166.162.72,BR,-,-,29695,"Mozilla/5.0  (Linux; Android 6.9; SM-J500H/DS Build/KOT49H) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/125929",Android 2.3.4,Android 6.9,mobile,True,False,False,17,0.0,0,0,0,1,999999,1,0.0,1.0,0.0,normal,0
25745769,2020-12-30 05:47:23.945,-2068511870493620900,0.0,170.39.79.33,US,-,-,393398,"Mozilla/5.0  (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.2004.142 Mobile Safari/537.36",Chrome Mobile 81.0.4044.2004,Android 4.1,mobile,False,False,False,5,0.0,0,0,0,1,999999,1,0.0,1.0,0.0,normal,0
22325833,2020-11-28 11:32:25.584,-4324475583306591935,0.0,10.0.181.232,DE,Mecklenburg-Vorpommern,Ziesendorf,262582,"Mozilla/5.0  (Macintosh; Intel Mac OS X 11_6_3) AppleWebKit/537.36 (KHTML, like Gecko Chrome/72.0.3626.82.96 Safari/537.36",Chrome 72.0.3626.82,Mac OS X 11.6.3,desktop,False,False,False,11,0.0,1,0,0,1,3,0,0.0,1.0,0.0,normal,0
3586957,2020-03-23 13:06:25.660,-4324475583306591935,0.0,87.248.28.80,NO,Innlandet,Gjøvik,29492,Mozilla/5.0  (Android 6.0.99; Tablet; https://github.com/das-group/rba-dataset) Gecko/20150101 Firefox/20.0.0.1610 (Chrome,Firefox 20.0.0.1610,Android 6.0.99,mobile,False,True,False,13,1.0,1,7,7,1,0,0,0.7,0.0,7.0,brute_force,1
2567929,2020-03-08 20:02:33.582,8229192900617697833,0.0,209.236.117.242,US,-,-,393398,"Mozilla/5.0  (iPhone; CPU iPhone OS 14_2_1 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1934.138 Mobile Safari/537.36 OPT/2.2 variation/264457",Chrome Mobile 81.0.4044.1934,iOS 14.2.1,mobile,False,True,False,20,1.0,0,1,1,2,999999,1,0.1,0.0,1.0,normal,0
2744895,2020-03-11 11:00:26.144,-4324475583306591935,0.0,209.236.117.205,US,-,-,393398,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) Plus AppleWebKit/537.36 (KHTML, like Gecko Chrome/78.0.3904.108 Mobile Safari/537.36 OPR/56.1.2780.51589 variation/199542",Opera Mobile 56.1.2780,iOS 11.2.6,mobile,False,True,False,11,1.0,0,1,3,1,1,0,0.3,0.0,3.0,dictionary_attack,1
4457778,2020-04-03 21:15:26.149,-4324475583306591935,0.0,10.0.181.225,BR,-,-,262582,"Mozilla/5.0  (Macintosh; Intel Mac OS X 11_6_3) AppleWebKit/537.36 (KHTML, like Gecko Chrome/84.0.4147.338.339.125 Safari/537.36/QN0TI7Tz-14",Chrome 84.0.4147.338.339,Mac OS X 11.6.3,desktop,False,False,False,21,0.0,1,0,0,1,1,0,0.0,1.0,0.0,normal,0
4682043,2020-04-07 06:29:45.818,-4324475583306591935,0.0,209.236.125.111,US,-,-,393398,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) (XT1925DL AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1934.138 Mobile Safari/537.36",Chrome Mobile 81.0.4044.1934,iOS 11.2.6,mobile,False,True,False,6,1.0,0,2,9,6,3,0,0.9,0.3333333333333333,3.0,credential_stuffing,1
5114295,2020-04-13 13:52:09.347,593604275557003995,0.0,10.0.8.241,NO,Viken,Moss,207674,"Mozilla/5.0  (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko Chrome/72.0.3626.90.97 Safari/537.36",Chrome 72.0.3626.90,Mac OS X 10.9.4,desktop,True,True,False,13,1.0,0,0,0,3,999999,1,0.0,1.0,0.0,normal,0
5012444,2020-04-11 20:37:00.428,-4324475583306591935,0.0,10.0.36.243,ID,-,-,500035,ZoomBot (Linkbot 1.0 https://github.com/das-group/rba-dataset),Linkbot 1.0,Other ,bot,False,True,False,20,1.0,1,0,0,1,1,0,0.0,1.0,0.0,normal,0
19693460,2020-11-02 06:10:05.099,-4324475583306591935,0.0,45.95.4.10,DE,Rheinland-Pfalz,Klausen,57353,VLC/3.0.0-git LibVLC/3.0.0-git,VLC 3.0.0-git,Other ,unknown,False,False,False,6,0.0,1,0,1,1,1,0,0.1,1.0,1.0,normal,0
1711472,2020-02-26 05:06:59.331,-6046106368527078392,0.0,38.135.39.116,US,-,-,393398,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.138 Mobile Safari/537.36 PHX/6.1 variation/151507",Chrome Mobile 81.0.4044,iOS 11.2.6,mobile,True,True,False,5,1.0,0,1,1,2,0,0,0.1,0.0,1.0,normal,0
2828814,2020-03-12 14:28:50.455,-5429051656661444123,0.0,38.135.39.201,US,-,-,393398,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/48.0.2564.23 Mobile Safari/537.36 variation/147808",Chrome Mobile 48.0.2564,iOS 11.2.6,mobile,True,True,False,14,1.0,0,1,4,7,0,0,0.4,0.5,1.0,credential_stuffing,1
2385718,2020-03-06 03:26:46.041,-4810458561997169004,0.0,81.167.69.30,NO,Viken,Kongsberg,29695,"Mozilla/5.0  (X11; CrOS aarch64 13099.30.0) AppleWebKit/537.36 (KHTML, like Gecko Chrome/73.0.3654.0 Safari/537.36 variation/275",Chrome 73.0.3654,Chrome OS 13099.30.0,desktop,True,False,False,3,0.0,0,0,0,1,999999,1,0.0,1.0,0.0,normal,0
26872170,2021-01-07 17:48:12.285,-4324475583306591935,0.0,23.137.225.72,US,-,-,393398,"Mozilla/5.0  (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1928.111 Mobile Safari/537.36 variation/52361",Chrome Mobile 81.0.4044.1928,Android 4.1,mobile,False,False,False,17,0.0,0,0,0,1,2,0,0.0,1.0,0.0,normal,0
3171563,2020-03-17 15:36:52.527,-4324475583306591935,0.0,66.248.237.21,US,-,-,393398,Mozilla/5.0  (Linux; U; Android 2.2) Gecko/20150101 Firefox/20.0.0.1618 (Chrome variation/37406,Firefox 20.0.0.1618,Android 2.2,mobile,False,True,False,15,1.0,0,7,11,5,1,0,1.1,0.0,5.5,brute_force,1
2820719,2020-03-12 12:25:34.350,6079595641509075304,0.0,103.8.79.154,ID,-,-,58551,"Mozilla/5.0  (Linux; Android 10.0.99) AppleWebKit/537.36 (KHTML, like Gecko Chrome/69.0.3497.17.19.92 Safari/537.36 variation/281847",Chrome 69.0.3497.17.19,Android 10.0.99,tablet,True,True,False,12,1.0,0,1,1,3,999999,1,0.1,0.6666666666666666,0.5,normal,0
2891820,2020-03-13 13:14:42.049,-3261300397556637677,0.0,10.0.0.133,US,Arkansas,Ozark,398986,"Mozilla/5.0  (Linux; U; Android 2.2) power AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.117 Mobile Safari/537.36",Chrome Mobile 81.0.4044,Android 2.2,mobile,False,True,False,13,1.0,0,1,2,3,0,0,0.2,0.0,2.0,normal,0
26416947,2021-01-04 15:20:15.339,-4324475583306591935,0.0,10.0.52.159,DE,-,-,500254,VLC/3.0.0-git LibVLC/3.0.0-git,VLC 3.0.0-git,Other ,unknown,False,True,False,15,1.0,1,0,0,1,1,0,0.1,1.0,0.0,normal,0
21161743,2020-11-19 01:36:11.868,-4324475583306591935,0.0,45.95.4.0,DE,Rheinland-Pfalz,Klausen,57353,VLC/3.0.0-git LibVLC/3.0.0-git,VLC 3.0.0-git,Other ,unknown,False,False,False,1,0.0,1,0,0,1,10,0,0.1,1.0,0.0,normal,0
18693316,2020-10-19 18:25:15.712,5407817749733039523,0.0,209.236.123.204,US,-,-,393398,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36 PHX/3.6",Chrome Mobile WebView 85.0.4183,iOS 11.2.6,mobile,False,True,False,18,1.0,0,0,0,1,999999,1,0.0,1.0,0.0,normal,0
678993,2020-02-12 11:23:41.026,-804199034088090240,0.0,10.0.77.220,NO,Oslo County,Oslo,29695,"Mozilla/5.0  (X11; CrOS armv7l 5978.98.0) AppleWebKit/537.36 (KHTML, like Gecko Falkon/3.1.99 Chrome/69.0.3497.17.19.128 Safari/537.36",Chrome 69.0.3497.17.19,Chrome OS 5978.98.0,desktop,True,False,False,11,0.0,0,0,0,1,999999,1,0.0,1.0,0.0,normal,0
3133910,2020-03-17 06:42:34.594,-4715861910941098860,0.0,209.236.125.136,US,-,-,393398,"Mozilla/5.0  (iPhone; CPU iPhone OS 13_1_3 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.2180.117 Mobile Safari/537.36 PHX/6.3",Chrome Mobile 81.0.4044.2180,iOS 13.1.3,mobile,True,True,False,6,1.0,0,0,0,1,999999,1,0.0,1.0,0.0,normal,0
3734096,2020-03-25 11:59:27.933,-4324475583306591935,0.0,209.236.117.170,US,-,-,393398,"Mozilla/5.0  (Linux; Android 10.0.99) AppleWebKit/537.36 (KHTML, like Gecko Chrome/77.0.3865.116 Safari/537.36 EdgA/46.01.2.5140 variation/19367",Edge Mobile 46.1.2,Android 10.0.99,mobile,False,True,False,11,1.0,0,1,1,2,1,0,0.1,0.5,1.0,normal,0
1132896,2020-02-18 11:11:07.785,5592755872389711189,0.0,209.236.117.226,US,-,-,393398,"Mozilla/5.0 (Linux; Android 5.5.1; CHM-U01) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.2917.2918.138 Mobile Safari/537.36",Chrome Mobile 81.0.4044.2917.2918,Android 5.5.1,mobile,False,True,False,11,1.0,0,1,3,6,999999,1,0.3,0.0,1.5,dictionary_attack,1
13973934,2020-08-16 11:04:01.614,3495823557456386577,0.0,37.97.19.19,NO,-,-,29695,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.20.81 Safari/537.36",Chrome 69.0.3497.17.20,Mac OS X 10.14.6,desktop,True,False,False,11,0.0,0,0,0,1,999999,1,0.0,1.0,0.0,normal,0
14272132,2020-08-20 14:07:54.782,4069718560594209469,0.0,10.3.78.138,NO,-,-,38990,"Mozilla/5.0  (iPad; CPU OS 5_1_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/277071",Android 2.3.3.2660,iOS 5.1.1,mobile,True,False,False,14,0.0,0,0,0,1,999999,1,0.0,1.0,0.0,normal,0
2775313,2020-03-11 18:20:04.340,-4324475583306591935,0.0,10.0.3.215,ID,Bali,Denpasar,500039,nslookup -q=cname ob3spx3bdh0i544q3dhsp3zr8ieb26qztnoaey3.example.com.& (iPhone; CPU iPhone OS 14_2_1 like Mac OS X),Other ,iOS 14.2.1,mobile,False,True,False,18,1.0,1,6,7,1,0,0,0.7,0.0,7.0,brute_force,1
9524257,2020-06-15 08:34:21.960,1191988495260859419,0.0,79.160.240.29,NO,Viken,Solbergelva,29695,"Mozilla/5.0  (iPhone; CPU iPhone OS 14_0_1 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Rocket/2.1.10(18757 Chrome/69.0.3497.100 Mobile Safari/537.36",Chrome Mobile WebView 69.0.3497,iOS 14.0.1,tablet,True,False,False,8,0.0,0,0,0,1,999999,1,0.0,1.0,0.0,normal,0
5058735,2020-04-12 16:04:19.304,8987656509261705823,555.0,46.212.97.213,NO,Oslo County,Oslo,41164,Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) Gecko/20100101 Firefox/20.0.0.1610 variation/247582,Firefox 20.0.0.1610,iOS 13.4,mobile,True,False,False,16,0.0,0,0,0,1,999999,1,0.0,1.0,0.0,normal,0
408938,2020-02-09 02:32:09.576,4664231260882378977,0.0,209.236.117.33,US,-,-,393398,"Mozilla/5.0  (Linux; Android 5.5.1; CHM-U01) Plus Build/NMA26.42-162-1; wv AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/88.0.4324.93 Mobile Safari/537.36",Chrome Mobile WebView 88.0.4324,Android 5.5.1,mobile,True,True,False,2,1.0,0,1,7,7,999999,1,0.7,0.5,1.4,credential_stuffing,1
3377961,2020-03-20 12:34:19.732,-7557255219204935786,0.0,10.0.47.201,PL,-,-,500882,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.138 Mobile Safari/537.36,gzip(gfe variation/151454",Chrome Mobile 81.0.4044,iOS 11.2.6,mobile,False,True,False,12,1.0,0,0,0,1,0,0,0.0,1.0,0.0,normal,0
10762612,2020-07-01 09:22:50.529,-6582707113745327652,0.0,82.147.49.163,NO,Innlandet,Engerdal,29492,"Mozilla/5.0  (Linux; Android 6.9; SM-J500H/DS Build/KOT49H) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/125929",Android 2.3.4,Android 6.9,mobile,False,False,False,9,0.0,0,0,0,1,999999,1,0.0,1.0,0.0,normal,0
1372579,2020-02-21 12:06:24.753,-1962487878467022640,0.0,195.88.227.44,US,Texas,Dallas,398986,"Mozilla/5.0  (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) AppleWebKit/537.36 (KHTML, like Gecko Chrome/80.0.3987.99 Mobile Safari/537.36 PHX/6.0",Chrome Mobile 80.0.3987,Android 4.1,mobile,False,True,False,12,1.0,0,0,1,2,0,0,0.5,1.0,1.0,normal,0
13992090,2020-08-16 16:17:28.668,-4338263444411594918,0.0,38.135.39.205,US,-,-,393398,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/81.0.4044.138 Mobile Safari/537.36 Hawk/TurboBrowser/v3.0.1.35",Chrome Mobile WebView 81.0.4044,iOS 11.2.6,mobile,True,True,False,16,1.0,0,0,0,1,999999,1,0.0,1.0,0.0,normal,0
11761019,2020-07-15 01:32:24.422,-4324475583306591935,0.0,23.137.224.222,US,-,-,393398,"Mozilla/5.0  (iPhone; CPU iPhone OS 14_2_1 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1949.138 Mobile Safari/537.36 PHX/5.6",Chrome Mobile 81.0.4044.1949,iOS 14.2.1,mobile,False,False,False,1,0.0,0,0,0,1,5,0,0.0,1.0,0.0,normal,0
11337610,2020-07-09 03:48:02.442,-4324475583306591935,0.0,10.0.181.199,CA,Ontario,Brighton,262582,"Mozilla/5.0  (Macintosh; Intel Mac OS X 11_6_3) AppleWebKit/537.36 (KHTML, like Gecko Chrome/84.0.4147.338.339.125 Safari/537.36/QN0TI7Tz-14",Chrome 84.0.4147.338.339,Mac OS X 11.6.3,desktop,False,False,False,3,0.0,1,0,0,1,31,0,0.0,1.0,0.0,normal,0
13351235,2020-08-06 21:48:14.602,1634191137981333322,0.0,188.228.69.42,NO,-,-,29695,"Mozilla/5.0  (Linux; Android 6.9; SM-J500H/DS Build/KOT49H) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/125929",Android 2.3.4,Android 6.9,mobile,False,False,False,21,0.0,0,0,0,1,999999,1,0.0,1.0,0.0,normal,0
